,scenario,period,action,byAddress,accountNumber,type,contractNumber,totalCost,transactionCost,contractCost,currentExpectedCost,nextExpectedCost,ProviderEarnings,providerCost,fraction,Cost,Cost type
6287,3.0,89.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,7537.029080630413,20.13574419126036,19.96306153321078,2.2181179481345303,1.9963061533210773,2448.5454275503093,2366.2851914707203,0.1,2.2181179481345303,Additional cost
6288,3.0,89.0,renewToken,0x7bCbFfa36ac191daD7411c2287402d5d226cf280,20.0,requester,0.0,7554.946706873293,19.91393239620108,17.966755379889705,1.9963061533210773,1.796675537988969,2450.54173370363,2366.2851914707203,0.1,1.9963061533210773,Additional cost
6289,3.0,89.0,renewToken,0x4Cc48D2A5D74EE9BA22706b2e11Ea31BbB118FcA,27.0,requester,0.0,7572.864333116173,19.71430178111479,16.170079841900733,1.796675537988969,1.617007984190072,2452.338409241619,2366.2851914707203,0.1,1.796675537988969,Additional cost
6290,3.0,89.0,renewToken,0x51b1027c7a43E904209d1be9137d7d2350e45fA9,28.0,requester,0.0,7590.781959359053,19.53463422707007,14.553071857710664,1.617007984190072,1.455307185771065,2453.955417225809,2366.2851914707203,0.1,1.617007984190072,Additional cost
6291,3.0,90.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,7657.646194598413,66.86423523936,113.28521496939064,14.553071857710664,113.28521496939064,2453.955417225809,2433.14942671008,0.1,14.553071857710664,Additional cost
6292,3.0,90.0,renewToken,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,7675.563820841293,29.246147740064888,101.9566934724516,11.328521496939066,10.19566934724516,2465.283938722748,2433.14942671008,0.1,11.328521496939066,Additional cost
6293,3.0,90.0,renewToken,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,7693.481447084173,28.113295590370985,91.76102412520645,10.19566934724516,9.176102412520644,2475.479608069993,2433.14942671008,0.1,10.19566934724516,Additional cost
6294,3.0,90.0,renewToken,0xf525762bf2BEde2a42D7946353a3a1f9adCFDA8D,24.0,requester,0.0,7711.399073327053,27.09372865564647,82.5849217126858,9.176102412520644,8.25849217126858,2484.655710482514,2433.14942671008,0.1,9.176102412520644,Additional cost
6295,3.0,90.0,renewToken,0x51b1027c7a43E904209d1be9137d7d2350e45fA9,28.0,requester,0.0,7729.316699569933,26.17611841439441,74.32642954141723,8.25849217126858,7.432642954141721,2492.914202653783,2433.14942671008,0.1,8.25849217126858,Additional cost
6296,3.0,90.0,renewToken,0x75d7b23Dc13731fd7D4E9de9cB6add5231546Ef0,31.0,requester,0.0,7747.234325812813,25.350269197267544,66.8937865872755,7.432642954141721,6.6893786587275486,2500.3468456079245,2433.14942671008,0.1,7.432642954141721,Additional cost
6297,3.0,91.0,addDataRequester,0xcDdF290795e1A9aD43b84c2A7CB435B543755DaD,33.0,requester,0.0,7809.441958131853,68.89701097776755,60.20440792854795,6.6893786587275486,6.020440792854793,2507.036224266652,2433.14942671008,0.1,6.6893786587275486,Additional cost
6298,3.0,91.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,7827.359584374733,23.938067035980616,54.18396713569316,6.020440792854793,5.418396713569314,2513.0566650595065,2433.14942671008,0.1,6.020440792854793,Additional cost
6299,3.0,91.0,renewToken,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,7845.277210617613,23.33602295644932,48.76557042212384,5.418396713569314,4.876557042212383,2518.475061773076,2433.14942671008,0.1,5.418396713569314,Additional cost
6300,3.0,91.0,renewToken,0xeA9C047468d4ee0c806F364150c7b1d709FfE2A1,15.0,requester,0.0,7863.194836860493,22.794183285338207,43.889013379911454,4.876557042212383,4.388901337991145,2523.3516188152885,2433.14942671008,0.1,4.876557042212383,Additional cost
6301,3.0,91.0,renewToken,0x41080cec6c42Df6f25C59605Ee2a0a4AA252BE90,16.0,requester,0.0,7881.112463103374,22.30652758111697,39.50011204192031,4.388901337991145,3.950011204192031,2527.74052015328,2433.14942671008,0.1,4.388901337991145,Additional cost
6302,3.0,91.0,renewToken,0x4Cc48D2A5D74EE9BA22706b2e11Ea31BbB118FcA,27.0,requester,0.0,7899.030089346254,21.86763744731785,35.55010083772828,3.950011204192031,3.555010083772827,2531.690531357472,2433.14942671008,0.1,3.950011204192031,Additional cost
6303,3.0,91.0,renewToken,0x51b1027c7a43E904209d1be9137d7d2350e45fA9,28.0,requester,0.0,7916.947715589134,21.47263632665283,31.99509075395545,3.555010083772827,3.199509075395544,2535.2455414412443,2433.14942671008,0.1,3.555010083772827,Additional cost
6304,3.0,91.0,renewToken,0x75d7b23Dc13731fd7D4E9de9cB6add5231546Ef0,31.0,requester,0.0,7934.865341832014,21.117135318275544,28.79558167855991,3.199509075395544,2.87955816785599,2538.44505051664,2433.14942671008,0.1,3.199509075395544,Additional cost
6305,3.0,92.0,renewToken,0x2c814c6Ae2e1261d96Ec674442B97B8E61d1C349,32.0,requester,0.0,7952.782968074894,20.797184410981814,25.91602351070392,2.87955816785599,2.591602351070392,2541.324608684496,2433.14942671008,0.1,2.87955816785599,Additional cost
6306,3.0,92.0,renewToken,0xcDdF290795e1A9aD43b84c2A7CB435B543755DaD,33.0,requester,0.0,7970.700594317774,20.5092285939504,23.324421159633527,2.591602351070392,2.3324421159633526,2543.9162110355664,2433.14942671008,0.1,2.591602351070392,Additional cost
6307,3.0,93.0,renewToken,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,7988.618220560654,20.25006835884336,20.99197904367017,2.3324421159633526,2.099197904367017,2546.2486531515297,2433.14942671008,0.1,2.3324421159633526,Additional cost
6308,3.0,94.0,addDataRequester,0xc3F30DE0F71deC38De68c504d783F4F5cdF6fe15,34.0,requester,0.0,8050.825852879694,64.30683022340702,18.89278113930316,2.099197904367017,1.889278113930316,2548.347851055897,2433.14942671008,0.1,2.099197904367017,Additional cost
6309,3.0,94.0,renewToken,0xce4af93d4BA5CED45f3ec13c41000a6a00D67F6F,14.0,requester,0.0,8068.743479122574,19.80690435705614,17.00350302537284,1.889278113930316,1.7003503025372828,2550.237129169827,2433.14942671008,0.1,1.889278113930316,Additional cost
6310,3.0,94.0,renewToken,0xeA9C047468d4ee0c806F364150c7b1d709FfE2A1,15.0,requester,0.0,8086.661105365454,19.617976545417285,15.30315272283556,1.7003503025372828,1.5303152722835551,2551.9374794723644,2433.14942671008,0.1,1.7003503025372828,Additional cost
6311,3.0,94.0,renewToken,0xDa6AaEBc5e56DCa69db4e6394048d0aEC37a8515,18.0,requester,0.0,8104.578731608334,19.44794151540938,13.772837450552002,1.5303152722835551,1.3772837450551998,2553.467794744648,2433.14942671008,0.1,1.5303152722835551,Additional cost
6312,3.0,94.0,renewToken,0x20A9ca476dD65b443845cDdAF21f0E9b63c8ECBd,23.0,requester,0.0,8122.496357851214,19.294909988181026,12.395553705496804,1.3772837450551998,1.2395553705496802,2554.845078489703,2433.14942671008,0.1,1.3772837450551998,Additional cost
6313,3.0,94.0,renewToken,0x75d7b23Dc13731fd7D4E9de9cB6add5231546Ef0,31.0,requester,0.0,8140.413984094094,19.15718161342968,11.155998334947125,1.2395553705496802,1.115599833494711,2556.084633860253,2433.14942671008,0.1,1.2395553705496802,Additional cost
6314,3.0,94.0,renewToken,0x2c814c6Ae2e1261d96Ec674442B97B8E61d1C349,32.0,requester,0.0,8158.331610336974,19.03322607637471,10.040398501452414,1.115599833494711,1.0040398501452412,2557.200233693748,2433.14942671008,0.1,1.115599833494711,Additional cost
6315,3.0,94.0,renewToken,0xc3F30DE0F71deC38De68c504d783F4F5cdF6fe15,34.0,requester,0.0,8176.249236579854,18.92166609302524,9.036358651307172,1.0040398501452412,0.9036358651307168,2558.2042735438927,2433.14942671008,0.1,1.0040398501452412,Additional cost
6316,3.0,95.0,addDataRequester,0x91BA4B9E0300A0594EF96D13ca0E3301f6527550,35.0,requester,0.0,8238.456868898895,63.11126818417072,8.132722786176453,0.9036358651307168,0.8132722786176447,2559.107909409024,2433.14942671008,0.1,0.9036358651307168,Additional cost
6317,3.0,95.0,renewToken,0xf525762bf2BEde2a42D7946353a3a1f9adCFDA8D,24.0,requester,0.0,8256.374495141774,18.730898521497647,7.319450507558809,0.8132722786176447,0.7319450507558801,2559.9211816876414,2433.14942671008,0.1,0.8132722786176447,Additional cost
6318,3.0,95.0,renewToken,0x75d7b23Dc13731fd7D4E9de9cB6add5231546Ef0,31.0,requester,0.0,8274.292121384653,18.64957129363588,6.58750545680293,0.7319450507558801,0.6587505456802919,2560.653126738397,2433.14942671008,0.1,0.7319450507558801,Additional cost
6319,3.0,95.0,renewToken,0xcDdF290795e1A9aD43b84c2A7CB435B543755DaD,33.0,requester,0.0,8292.209747627532,18.57637678856029,5.928754911122637,0.6587505456802919,0.5928754911122638,2561.311877284077,2433.14942671008,0.1,0.6587505456802919,Additional cost
6320,3.0,95.0,renewToken,0xc3F30DE0F71deC38De68c504d783F4F5cdF6fe15,34.0,requester,0.0,8310.127373870411,18.510501733992264,5.335879420010374,0.5928754911122638,0.5335879420010372,2561.904752775189,2433.14942671008,0.1,0.5928754911122638,Additional cost
6321,3.0,96.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,8379.745799780172,69.61842590976,107.68424954609036,5.335879420010374,107.68424954609036,2561.904752775189,2502.76785261984,0.1,5.335879420010374,Additional cost
6322,3.0,96.0,addDataRequester,0xE5a872E84C4dfdEB0D69280Ec575273aC93E4423,36.0,requester,0.0,8441.953432099212,72.97605727364903,96.91582459148133,10.768424954609037,9.691582459148131,2572.6731777297987,2502.76785261984,0.1,10.768424954609037,Additional cost
6323,3.0,96.0,renewToken,0xae4620AF7b8dBF55dE213D4256020caeFeDdfa83,22.0,requester,0.0,8459.87105834209,27.60920870227396,87.2242421323332,9.691582459148131,8.72242421323332,2582.364760188947,2502.76785261984,0.1,9.691582459148131,Additional cost
6324,3.0,96.0,renewToken,0x51b1027c7a43E904209d1be9137d7d2350e45fA9,28.0,requester,0.0,8477.78868458497,26.640050456359145,78.50181791909989,8.72242421323332,7.850181791909987,2591.08718440218,2502.76785261984,0.1,8.72242421323332,Additional cost
6325,3.0,96.0,renewToken,0x75d7b23Dc13731fd7D4E9de9cB6add5231546Ef0,31.0,requester,0.0,8495.706310827849,25.76780803503581,70.6516361271899,7.850181791909987,7.0651636127189885,2598.9373661940904,2502.76785261984,0.1,7.850181791909987,Additional cost
6326,3.0,96.0,renewToken,0xcDdF290795e1A9aD43b84c2A7CB435B543755DaD,33.0,requester,0.0,8513.623937070728,24.98278985584481,63.58647251447091,7.0651636127189885,6.35864725144709,2606.002529806809,2502.76785261984,0.1,7.0651636127189885,Additional cost
6327,3.0,96.0,renewToken,0xc3F30DE0F71deC38De68c504d783F4F5cdF6fe15,34.0,requester,0.0,8531.541563313607,24.27627349457292,57.22782526302382,6.35864725144709,5.722782526302381,2612.361177058256,2502.76785261984,0.1,6.35864725144709,Additional cost
6328,3.0,96.0,renewToken,0x91BA4B9E0300A0594EF96D13ca0E3301f6527550,35.0,requester,0.0,8549.459189556486,23.640408769428205,51.50504273672144,5.722782526302381,5.150504273672142,2618.0839595845587,2502.76785261984,0.1,5.722782526302381,Additional cost
6329,3.0,97.0,addDataRequester,0xb17EE98b3AC03625C86d5f61dCdA2B1AF11846ee,37.0,requester,0.0,8611.666821875526,67.35813659271214,46.354538463049295,5.150504273672142,4.635453846304929,2623.234463858231,2502.76785261984,0.1,5.150504273672142,Additional cost
6330,3.0,97.0,renewToken,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,8629.584448118405,22.55308008943076,41.71908461674436,4.635453846304929,4.171908461674436,2627.8699177045355,2502.76785261984,0.1,4.635453846304929,Additional cost
6331,3.0,97.0,renewToken,0xE5a872E84C4dfdEB0D69280Ec575273aC93E4423,36.0,requester,0.0,8647.502074361284,22.08953470455444,37.54717615506993,4.171908461674436,3.754717615506992,2632.04182616621,2502.76785261984,0.1,4.171908461674436,Additional cost
6332,3.0,98.0,addDataRequester,0x8267179e7101c1Fb290b54D58176A16e4c110007,38.0,requester,0.0,8709.709706680324,65.96234993454699,33.792458539562936,3.754717615506992,3.3792458539562924,2635.796543781717,2502.76785261984,0.1,3.754717615506992,Additional cost
6333,3.0,98.0,renewToken,0x7bCbFfa36ac191daD7411c2287402d5d226cf280,20.0,requester,0.0,8727.627332923203,21.296872097082115,30.41321268560665,3.3792458539562924,3.0413212685606643,2639.175789635673,2502.76785261984,0.1,3.3792458539562924,Additional cost
6334,3.0,98.0,renewToken,0x81775c6aAe74C7e8393238D1D86F3a042D0e617B,30.0,requester,0.0,8745.544959166082,20.95894751168649,27.37189141704598,3.0413212685606643,2.7371891417045973,2642.217110904234,2502.76785261984,0.1,3.0413212685606643,Additional cost
6335,3.0,98.0,renewToken,0x91BA4B9E0300A0594EF96D13ca0E3301f6527550,35.0,requester,0.0,8763.46258540896,20.6548153845846,24.634702275341382,2.7371891417045973,2.463470227534137,2644.954300045939,2502.76785261984,0.1,2.7371891417045973,Additional cost
6336,3.0,98.0,renewToken,0xb17EE98b3AC03625C86d5f61dCdA2B1AF11846ee,37.0,requester,0.0,8781.38021165184,20.38109647041414,22.171232047807248,2.463470227534137,2.217123204780724,2647.417770273473,2502.76785261984,0.1,2.463470227534137,Additional cost
6337,3.0,99.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,8799.29783789472,20.134749447906547,19.95410884302652,2.217123204780724,1.995410884302651,2649.6348934782536,2502.76785261984,0.1,2.217123204780724,Additional cost
6338,3.0,99.0,renewToken,0xf8B6aFdD9e57b1E976d785Db68819BEcbb4f2E8A,25.0,requester,0.0,8817.215464137598,19.91303712742848,17.95869795872387,1.995410884302651,1.7958697958723864,2651.630304362556,2502.76785261984,0.1,1.995410884302651,Additional cost
6339,3.0,99.0,renewToken,0x81775c6aAe74C7e8393238D1D86F3a042D0e617B,30.0,requester,0.0,8835.133090380477,19.71349603875239,16.162828162851483,1.7958697958723864,1.6162828162851477,2653.4261741584287,2502.76785261984,0.1,1.7958697958723864,Additional cost
6340,3.0,100.0,renewToken,0x91BA4B9E0300A0594EF96D13ca0E3301f6527550,35.0,requester,0.0,8853.050716623356,19.533909059165147,14.546545346566338,1.6162828162851477,1.4546545346566324,2655.042456974714,2502.76785261984,0.1,1.6162828162851477,Additional cost
6341,3.0,101.0,addDataRequester,0xe6f3E722f5fd41a97C9b7601432Cd16F9Cb98EE5,39.0,requester,0.0,8915.258348942396,63.66228685369664,13.091890811909703,1.4546545346566324,1.309189081190969,2656.4971115093704,2502.76785261984,0.1,1.4546545346566324,Additional cost
6342,3.0,101.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,8933.175975185275,19.226815324316792,11.782701730718736,1.309189081190969,1.178270173071872,2657.806300590561,2502.76785261984,0.1,1.309189081190969,Additional cost
6343,3.0,101.0,renewToken,0x81775c6aAe74C7e8393238D1D86F3a042D0e617B,30.0,requester,0.0,8951.093601428154,19.09589641595188,10.604431557646864,1.178270173071872,1.060443155764686,2658.984570763633,2502.76785261984,0.1,1.178270173071872,Additional cost
6344,3.0,101.0,renewToken,0x75d7b23Dc13731fd7D4E9de9cB6add5231546Ef0,31.0,requester,0.0,8969.011227671033,18.97806939864469,9.543988401882176,1.060443155764686,0.9543988401882172,2660.0450139193977,2502.76785261984,0.1,1.060443155764686,Additional cost
6345,3.0,101.0,renewToken,0xc3F30DE0F71deC38De68c504d783F4F5cdF6fe15,34.0,requester,0.0,8986.928853913912,18.872025083068216,8.58958956169396,0.9543988401882172,0.8589589561693954,2660.999412759586,2502.76785261984,0.1,0.9543988401882172,Additional cost
6346,3.0,101.0,renewToken,0x91BA4B9E0300A0594EF96D13ca0E3301f6527550,35.0,requester,0.0,9004.846480156792,18.7765851990494,7.730630605524565,0.8589589561693954,0.773063060552455,2661.858371715756,2502.76785261984,0.1,0.8589589561693954,Additional cost
6347,3.0,101.0,renewToken,0xb17EE98b3AC03625C86d5f61dCdA2B1AF11846ee,37.0,requester,0.0,9022.76410639967,18.690689303432457,6.957567544972109,0.773063060552455,0.6957567544972103,2662.631434776308,2502.76785261984,0.1,0.773063060552455,Additional cost
6348,3.0,101.0,renewToken,0xe6f3E722f5fd41a97C9b7601432Cd16F9Cb98EE5,39.0,requester,0.0,9040.68173264255,18.61338299737721,6.261810790474899,0.6957567544972103,0.6261810790474887,2663.327191530805,2502.76785261984,0.1,0.6957567544972103,Additional cost
6349,3.0,102.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,9118.06033948991,77.37860684735999,128.0102624922349,6.261810790474899,128.0102624922349,2663.327191530805,2580.1464594672,0.1,6.261810790474899,Additional cost
6350,3.0,102.0,addDataRequester,0x452569a946C96C3b178e1bd92600A779536eFf8A,40.0,requester,0.0,9180.26797180895,75.00865856826348,115.2092362430114,12.801026249223488,11.52092362430114,2676.1282177800285,2580.1464594672,0.1,12.801026249223488,Additional cost
6351,3.0,102.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,9198.185598051828,29.438549867426964,103.68831261871028,11.52092362430114,10.368831261871025,2687.6491414043294,2580.1464594672,0.1,11.52092362430114,Additional cost
6352,3.0,102.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,9216.103224294708,28.28645750499685,93.31948135683923,10.368831261871025,9.331948135683923,2698.0179726662004,2580.1464594672,0.1,10.368831261871025,Additional cost
6353,3.0,102.0,renewToken,0xae4620AF7b8dBF55dE213D4256020caeFeDdfa83,22.0,requester,0.0,9234.020850537589,27.249574378809747,83.98753322115532,9.331948135683923,8.398753322115532,2707.3499208018848,2580.1464594672,0.1,9.331948135683923,Additional cost
6354,3.0,102.0,renewToken,0x81775c6aAe74C7e8393238D1D86F3a042D0e617B,30.0,requester,0.0,9251.938476780466,26.316379565241355,75.58877989903978,8.398753322115532,7.558877989903978,2715.7486741240004,2580.1464594672,0.1,8.398753322115532,Additional cost
6355,3.0,102.0,renewToken,0xe6f3E722f5fd41a97C9b7601432Cd16F9Cb98EE5,39.0,requester,0.0,9269.856103023343,25.476504233029804,68.02990190913582,7.558877989903978,6.802990190913581,2723.307552113904,2580.1464594672,0.1,7.558877989903978,Additional cost
6356,3.0,102.0,renewToken,0x452569a946C96C3b178e1bd92600A779536eFf8A,40.0,requester,0.0,9287.773729266224,24.72061643379358,61.22691171822223,6.802990190913581,6.122691171822222,2730.110542304817,2580.1464594672,0.1,6.802990190913581,Additional cost
6357,3.0,103.0,addDataRequester,0xaA130F5ed62E47aBd2Fc325660cD052eF894169D,41.0,requester,0.0,9349.981361585264,68.33032349086223,55.104220546400015,6.122691171822222,5.51042205464,2736.23323347664,2580.1464594672,0.1,6.122691171822222,Additional cost
6358,3.0,103.0,renewToken,0x8F790E28279F916aBF4c2cf66814b78DAb341D3c,17.0,requester,0.0,9367.898987828145,23.428048297765823,49.59379849176001,5.51042205464,4.959379849176001,2741.74365553128,2580.1464594672,0.1,5.51042205464,Additional cost
6359,3.0,103.0,renewToken,0x4Cc48D2A5D74EE9BA22706b2e11Ea31BbB118FcA,27.0,requester,0.0,9385.816614071022,22.877006092301823,44.63441864258401,4.959379849176001,4.4634418642584,2746.703035380456,2580.1464594672,0.1,4.959379849176001,Additional cost
6360,3.0,103.0,renewToken,0x51b1027c7a43E904209d1be9137d7d2350e45fA9,28.0,requester,0.0,9403.7342403139,22.381068107384223,40.1709767783256,4.4634418642584,4.01709767783256,2751.1664772447148,2580.1464594672,0.1,4.4634418642584,Additional cost
6361,3.0,103.0,renewToken,0x2c814c6Ae2e1261d96Ec674442B97B8E61d1C349,32.0,requester,0.0,9421.65186655678,21.934723920958383,36.15387910049305,4.01709767783256,3.615387910049305,2755.183574922547,2580.1464594672,0.1,4.01709767783256,Additional cost
6362,3.0,103.0,renewToken,0xb17EE98b3AC03625C86d5f61dCdA2B1AF11846ee,37.0,requester,0.0,9439.56949279966,21.533014153175127,32.53849119044374,3.615387910049305,3.2538491190443746,2758.7989628325963,2580.1464594672,0.1,3.615387910049305,Additional cost
6363,3.0,103.0,renewToken,0x8267179e7101c1Fb290b54D58176A16e4c110007,38.0,requester,0.0,9457.487119042538,21.1714753621702,29.28464207139937,3.2538491190443746,2.928464207139936,2762.0528119516407,2580.1464594672,0.1,3.2538491190443746,Additional cost
6364,3.0,104.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,9529.364018378858,71.87689933632001,140.01484801827937,29.28464207139937,140.01484801827937,2762.0528119516407,2652.0233588035203,0.1,29.28464207139937,Additional cost
6365,3.0,104.0,renewToken,0xcDdF290795e1A9aD43b84c2A7CB435B543755DaD,33.0,requester,0.0,9547.281644621737,31.91911104495376,126.01336321645144,14.001484801827935,12.601336321645142,2776.0542967534684,2652.0233588035203,0.1,14.001484801827935,Additional cost
6366,3.0,104.0,renewToken,0xE5a872E84C4dfdEB0D69280Ec575273aC93E4423,36.0,requester,0.0,9565.199270864616,30.51896256477097,113.4120268948063,12.601336321645142,11.341202689480628,2788.6556330751137,2652.0233588035203,0.1,12.601336321645142,Additional cost
6367,3.0,104.0,renewToken,0x452569a946C96C3b178e1bd92600A779536eFf8A,40.0,requester,0.0,9583.116897107497,29.25882893260645,102.07082420532566,11.341202689480628,10.207082420532563,2799.9968357645944,2652.0233588035203,0.1,11.341202689480628,Additional cost
6368,3.0,104.0,renewToken,0xaA130F5ed62E47aBd2Fc325660cD052eF894169D,41.0,requester,0.0,9601.034523350374,28.12470866365839,91.8637417847931,10.207082420532563,9.186374178479308,2810.203918185127,2652.0233588035203,0.1,10.207082420532563,Additional cost
6369,3.0,105.0,addDataRequester,0x2cA3c00C62F01335F99A68a372eEebb6C5552768,42.0,requester,0.0,9663.242155669412,71.39400649751931,82.67736760631378,9.186374178479308,8.267736760631378,2819.390292363606,2652.0233588035203,0.1,9.186374178479308,Additional cost
6370,3.0,105.0,renewToken,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,9681.159781912293,26.1853630037572,74.40963084568241,8.267736760631378,7.440963084568239,2827.6580291242376,2652.0233588035203,0.1,8.267736760631378,Additional cost
6371,3.0,105.0,renewToken,0x4E00241E4e362F7060DfbbE063694B2945FD8Daf,19.0,requester,0.0,9699.077408155172,25.358589327694062,66.96866776111418,7.440963084568239,6.696866776111416,2835.098992208806,2652.0233588035203,0.1,7.440963084568239,Additional cost
6372,3.0,105.0,renewToken,0xc3F30DE0F71deC38De68c504d783F4F5cdF6fe15,34.0,requester,0.0,9716.99503439805,24.61449301923724,60.27180098500276,6.696866776111416,6.027180098500274,2841.795858984917,2652.0233588035203,0.1,6.696866776111416,Additional cost
6373,3.0,105.0,renewToken,0xE5a872E84C4dfdEB0D69280Ec575273aC93E4423,36.0,requester,0.0,9734.91266064093,23.944806341380275,54.24462088650248,6.027180098500274,5.424462088650247,2847.8230390834174,2652.0233588035203,0.1,6.027180098500274,Additional cost
6374,3.0,105.0,renewToken,0x2cA3c00C62F01335F99A68a372eEebb6C5552768,42.0,requester,0.0,9752.83028688381,23.34208833153025,48.82015879785224,5.424462088650247,4.882015879785223,2853.247501172068,2652.0233588035203,0.1,5.424462088650247,Additional cost
6375,3.0,106.0,addDataRequester,0xFed5db3907e9019A3ad89d49C3644C1ECBF10883,43.0,requester,0.0,9815.037919202849,67.08964819882523,43.938142918067015,4.882015879785223,4.3938142918067005,2858.129517051853,2652.0233588035203,0.1,4.882015879785223,Additional cost
6376,3.0,106.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,9832.955545445728,22.31144053493253,39.54432862626031,4.3938142918067005,3.9544328626260303,2862.52333134366,2652.0233588035203,0.1,4.3938142918067005,Additional cost
6377,3.0,106.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,9850.873171688609,21.87205910575185,35.58989576363428,3.9544328626260303,3.558989576363428,2866.477764206286,2652.0233588035203,0.1,3.9544328626260303,Additional cost
6378,3.0,106.0,renewToken,0x8267179e7101c1Fb290b54D58176A16e4c110007,38.0,requester,0.0,9868.790797931486,21.476615819243428,32.03090618727085,3.558989576363428,3.203090618727084,2870.036753782649,2652.0233588035203,0.1,3.558989576363428,Additional cost
6379,3.0,106.0,renewToken,0xaA130F5ed62E47aBd2Fc325660cD052eF894169D,41.0,requester,0.0,9886.708424174363,21.12071686160709,28.82781556854377,3.203090618727084,2.8827815568543764,2873.239844401376,2652.0233588035203,0.1,3.203090618727084,Additional cost
6380,3.0,107.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,9904.626050417244,20.8004077999802,25.94503401168939,2.8827815568543764,2.5945034011689376,2876.1226259582304,2652.0233588035203,0.1,2.8827815568543764,Additional cost
6381,3.0,107.0,renewToken,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,9922.543676660123,20.512129644294763,23.35053061052045,2.5945034011689376,2.335053061052045,2878.717129359399,2652.0233588035203,0.1,2.5945034011689376,Additional cost
6382,3.0,107.0,renewToken,0x20A9ca476dD65b443845cDdAF21f0E9b63c8ECBd,23.0,requester,0.0,9940.461302903002,20.252679304177867,21.015477549468407,2.335053061052045,2.1015477549468407,2881.052182420452,2652.0233588035203,0.1,2.335053061052045,Additional cost
6383,3.0,107.0,renewToken,0x51b1027c7a43E904209d1be9137d7d2350e45fA9,28.0,requester,0.0,9958.378929145882,20.019173998072663,18.913929794521568,2.1015477549468407,1.891392979452156,2883.1537301753983,2652.0233588035203,0.1,2.1015477549468407,Additional cost
6384,3.0,107.0,renewToken,0x452569a946C96C3b178e1bd92600A779536eFf8A,40.0,requester,0.0,9976.29655538876,19.80901922233216,17.02253681506941,1.891392979452156,1.7022536815069402,2885.0451231548504,2652.0233588035203,0.1,1.891392979452156,Additional cost
6385,3.0,107.0,renewToken,0xFed5db3907e9019A3ad89d49C3644C1ECBF10883,43.0,requester,0.0,9994.21418163164,19.61987992438694,15.320283133562471,1.7022536815069402,1.5320283133562465,2886.747376836357,2652.0233588035203,0.1,1.7022536815069402,Additional cost
6386,3.0,108.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,10071.31879069052,77.10460905888,136.51184081868246,15.320283133562471,136.51184081868246,2886.747376836357,2729.1279678624005,0.1,15.320283133562471,Additional cost
6387,3.0,108.0,renewToken,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,10089.2364169334,31.56881032499407,122.86065673681424,13.651184081868246,12.28606567368142,2900.398560918226,2729.1279678624005,0.1,13.651184081868246,Additional cost
6388,3.0,108.0,renewToken,0xf525762bf2BEde2a42D7946353a3a1f9adCFDA8D,24.0,requester,0.0,10107.15404317628,30.203691916807244,110.5745910631328,12.28606567368142,11.057459106313278,2912.684626591907,2729.1279678624005,0.1,12.28606567368142,Additional cost
6389,3.0,108.0,renewToken,0xe6f3E722f5fd41a97C9b7601432Cd16F9Cb98EE5,39.0,requester,0.0,10125.071669419158,28.9750853494391,99.51713195681953,11.057459106313278,9.95171319568195,2923.7420856982203,2729.1279678624005,0.1,11.057459106313278,Additional cost
6390,3.0,108.0,renewToken,0x452569a946C96C3b178e1bd92600A779536eFf8A,40.0,requester,0.0,10142.989295662035,27.86933943880777,89.56541876113758,9.95171319568195,8.956541876113755,2933.6937988939026,2729.1279678624005,0.1,9.95171319568195,Additional cost
